,name,id
3629,Stortingspresident Jørgen Kosmo,JK
3630,Stortingspresident Jørgen Kosmo,JK
3631,Stortingspresident Jørgen Kosmo,JK
3632,Stortingspresident Jørgen Kosmo,JK
3633,Stortingspresident Jørgen Kosmo,JK
3634,Stortingspresident Jørgen Kosmo,JK
3635,Lasse Juliussen (A),LAJ
3636,Lasse Juliussen (A),LAJ
3637,Lasse Juliussen (A),LAJ
3638,Lasse Juliussen (A),LAJ
3639,Karita Bekkemellem (A),KBO
3640,Karita Bekkemellem (A),KBO
3641,Karita Bekkemellem (A),KBO
3642,Karita Bekkemellem (A),KBO
3643,Karita Bekkemellem (A),KBO
3644,Karita Bekkemellem (A),KBO
3645,Karita Bekkemellem (A),KBO
3646,Karita Bekkemellem (A),KBO
3647,Karita Bekkemellem (A),KBO
3648,Ingrid Skårmo (FrP),ISK
3649,Ingrid Skårmo (FrP),ISK
3650,Ingrid Skårmo (FrP),ISK
3651,Ingrid Skårmo (FrP),ISK
3652,Ine M. Eriksen Søreide (H),IME
3653,Ine M. Eriksen Søreide (H),IME
3654,Ine M. Eriksen Søreide (H),IME
3655,Ine M. Eriksen Søreide (H),IME
3656,Ine M. Eriksen Søreide (H),IME
3657,Ine M. Eriksen Søreide (H),IME
3658,Ine M. Eriksen Søreide (H),IME
3659,Ine M. Eriksen Søreide (H),IME
3660,Ine M. Eriksen Søreide (H),IME
3661,Ine M. Eriksen Søreide (H),IME
3662,Ine M. Eriksen Søreide (H),IME
3663,Ine M. Eriksen Søreide (H),IME
3664,Ine M. Eriksen Søreide (H),IME
3665,Ine M. Eriksen Søreide (H),IME
3666,Ine M. Eriksen Søreide (H),IME
3667,Ine M. Eriksen Søreide (H),IME
3668,Ine M. Eriksen Søreide (H),IME
3669,Ine M. Eriksen Søreide (H),IME
3670,Ine M. Eriksen Søreide (H),IME
3671,Ine M. Eriksen Søreide (H),IME
3672,Ine M. Eriksen Søreide (H),IME
3673,Ine M. Eriksen Søreide (H),IME
3674,Ine M. Eriksen Søreide (H),IME
3675,Ine M. Eriksen Søreide (H),IME
3676,Ine M. Eriksen Søreide (H),IME
3677,Harald Valved (FrP),HAV
3678,Harald Valved (FrP),HAV
3679,Harald Valved (FrP),HAV
3680,Harald Valved (FrP),HAV
3681,Statsråd Anne Grete Strøm-Erichsen,ANS
3682,Statsråd Anne Grete Strøm-Erichsen,ANS
3683,Statsråd Anne Grete Strøm-Erichsen,ANS
3684,Ingalill Olsen (A),IOL
3685,Ingalill Olsen (A),IOL
3686,Ingalill Olsen (A),IOL
3687,Ingalill Olsen (A),IOL
3688,Inger S. Enger (Sp),ISE
3689,Inger S. Enger (Sp),ISE
3690,Inger S. Enger (Sp),ISE
3691,Inger S. Enger (Sp),ISE
3692,Inger S. Enger (Sp),ISE
3693,Inger S. Enger (Sp),ISE
3694,Inger S. Enger (Sp),ISE
3695,Inger S. Enger (Sp),ISE
3696,Inger S. Enger (Sp),ISE
3697,Torbjørn Andersen (FrP),TOA
3698,Torbjørn Andersen (FrP),TOA
3699,Torbjørn Andersen (FrP),TOA
3700,Torbjørn Andersen (FrP),TOA
3701,Torbjørn Andersen (FrP),TOA
3702,Torbjørn Andersen (FrP),TOA
3703,Torbjørn Andersen (FrP),TOA
3704,Torbjørn Andersen (FrP),TOA
3705,Torbjørn Andersen (FrP),TOA
3706,Torbjørn Andersen (FrP),TOA
3707,Torbjørn Andersen (FrP),TOA
3708,Torbjørn Andersen (FrP),TOA
3709,Torbjørn Andersen (FrP),TOA
3710,Torbjørn Andersen (FrP),TOA
3711,Torbjørn Andersen (FrP),TOA
3712,Torbjørn Andersen (FrP),TOA
3713,Martin Kolberg (A),MAKO
3714,Martin Kolberg (A),MAKO
3715,Martin Kolberg (A),MAKO
3716,Martin Kolberg (A),MAKO
3717,Statsråd Erik Solheim (SV),EGS
3718,Statsråd Erik Solheim (SV),EGS
3719,Statsråd Erik Solheim (SV),EGS
3720,Statsråd Erik Solheim (SV),EGS
3721,Statsråd Erik Solheim (SV),EGS
3722,Statsråd Erik Solheim (SV),EGS
3723,Statsråd Erik Solheim (SV),EGS
3724,Statsråd Erik Solheim (SV),EGS
3725,Statsråd Erik Solheim (SV),EGS
3726,Statsråd Erik Solheim (SV),EGS
3727,Statsråd Erik Solheim (SV),EGS
3728,Statsråd Erik Solheim (SV),EGS
3729,Statsråd Erik Solheim (SV),EGS
3730,Statsråd Erik Solheim (SV),EGS
3731,Statsråd Erik Solheim (SV),EGS
3732,Statsråd Erik Solheim (SV),EGS
3733,Statsråd Erik Solheim (SV),EGS
3734,Statsråd Erik Solheim (SV),EGS
3735,Statsråd Erik Solheim (SV),EGS
3736,Statsråd Erik Solheim (SV),EGS
3737,Statsråd Erik Solheim (SV),EGS
3738,Statsråd Erik Solheim (SV),EGS
3739,Statsråd Erik Solheim (SV),EGS
3740,Statsråd Erik Solheim (SV),EGS
3741,Statsråd Erik Solheim (SV),EGS
3742,Oddvard Nielsen (H),ON
3743,Oddvard Nielsen (H),ON
3744,Oddvard Nielsen (H),ON
3745,Fredrik Sletbakk (A),FRS
3746,Fredrik Sletbakk (A),FRS
3747,Fredrik Sletbakk (A),FRS
3748,Fredrik Sletbakk (A),FRS
3749,Sylvi Listhaug (FrP),SYL
3750,Sylvi Listhaug (FrP),SYL
3751,Sylvi Listhaug (FrP),SYL
3752,Sylvi Listhaug (FrP),SYL
3753,Sylvi Listhaug (FrP),SYL
3754,Sylvi Listhaug (FrP),SYL
3755,Sylvi Listhaug (FrP),SYL
3756,Sylvi Listhaug (FrP),SYL
3757,Sylvi Listhaug (FrP),SYL
3758,Linda Cathrine Hofstad (H),LCH
3759,Linda Cathrine Hofstad (H),LCH
3760,Linda Cathrine Hofstad (H),LCH
3761,Anna Ljunggren (A),ALJ
3762,Anna Ljunggren (A),ALJ
3763,Anna Ljunggren (A),ALJ
3764,Anna Ljunggren (A),ALJ
3765,Siv Jensen (FrP),SIVJ
3766,Siv Jensen (FrP),SIVJ
3767,Siv Jensen (FrP),SIVJ
3768,Siv Jensen (FrP),SIVJ
3769,Siv Jensen (FrP),SIVJ
3770,Siv Jensen (FrP),SIVJ
3771,Siv Jensen (FrP),SIVJ
3772,Siv Jensen (FrP),SIVJ
3773,Siv Jensen (FrP),SIVJ
3774,Siv Jensen (FrP),SIVJ
3775,Siv Jensen (FrP),SIVJ
3776,Siv Jensen (FrP),SIVJ
3777,Siv Jensen (FrP),SIVJ
3778,Siv Jensen (FrP),SIVJ
3779,Siv Jensen (FrP),SIVJ
3780,Siv Jensen (FrP),SIVJ
3781,Karin Lian (A),KL
3782,Karin Lian (A),KL
3783,Karin Lian (A),KL
3784,Karin Lian (A),KL
3785,Michael Tetzschner (H),MIT
3786,Michael Tetzschner (H),MIT
3787,Michael Tetzschner (H),MIT
3788,Michael Tetzschner (H),MIT
3789,Endre Skjørestad (Sp),ENDS
3790,Endre Skjørestad (Sp),ENDS
3791,Endre Skjørestad (Sp),ENDS
3792,Endre Skjørestad (Sp),ENDS
3793,Kari Raustein (FrP),KRA
3794,Kari Raustein (FrP),KRA
3795,Kari Raustein (FrP),KRA
3796,Kari Raustein (FrP),KRA
3797,Bjørn Tore Godal (A),BTG
3798,Bjørn Tore Godal (A),BTG
3799,Bjørn Tore Godal (A),BTG
3800,Bjørn Tore Godal (A),BTG
3801,Bjørn Tore Godal (A),BTG
3802,Bjørn Tore Godal (A),BTG
3803,Bjørn Tore Godal (A),BTG
3804,Bjørn Tore Godal (A),BTG
3805,Bjørn Tore Godal (A),BTG
3806,Torgeir Trældal (FrP),TOT
3807,Torgeir Trældal (FrP),TOT
3808,Torgeir Trældal (FrP),TOT
3809,Torgeir Trældal (FrP),TOT
3810,Kristin Halvorsen (SV),KHA
3811,Kristin Halvorsen (SV),KHA
3812,Kristin Halvorsen (SV),KHA
3813,Kristin Halvorsen (SV),KHA
3814,Kristin Halvorsen (SV),KHA
3815,Kristin Halvorsen (SV),KHA
3816,Kristin Halvorsen (SV),KHA
3817,Kristin Halvorsen (SV),KHA
3818,Kristin Halvorsen (SV),KHA
3819,Kristin Halvorsen (SV),KHA
3820,Kristin Halvorsen (SV),KHA
3821,Kristin Halvorsen (SV),KHA
3822,Kristin Halvorsen (SV),KHA
3823,Kristin Halvorsen (SV),KHA
3824,Kristin Halvorsen (SV),KHA
3825,Kristin Halvorsen (SV),KHA
3826,Kristin Halvorsen (SV),KHA
3827,Kristin Halvorsen (SV),KHA
3828,Kristin Halvorsen (SV),KHA
3829,Kristin Halvorsen (SV),KHA
3830,Kristin Halvorsen (SV),KHA
3831,Kristin Halvorsen (SV),KHA
3832,Kristin Halvorsen (SV),KHA
3833,Kristin Halvorsen (SV),KHA
3834,Kristin Halvorsen (SV),KHA
3835,Kristin Halvorsen (SV),KHA
3836,Kristin Halvorsen (SV),KHA
3837,Kristin Halvorsen (SV),KHA
3838,Kristin Halvorsen (SV),KHA
3839,Kristin Halvorsen (SV),KHA
3840,Kristin Halvorsen (SV),KHA
3841,Kristin Halvorsen (SV),KHA
3842,Kristin Halvorsen (SV),KHA
3843,Kristin Halvorsen (SV),KHA
3844,Kristin Halvorsen (SV),KHA
3845,Kristin Halvorsen (SV),KHA
3846,Statsminister Jens Stoltenberg,JES
3847,Statsminister Jens Stoltenberg,JES
3848,Statsminister Jens Stoltenberg,JES
3849,Statsminister Jens Stoltenberg,JES
3850,Statsminister Jens Stoltenberg,JES
3851,Statsminister Jens Stoltenberg,JES
3852,Statsminister Jens Stoltenberg,JES
3853,Statsminister Jens Stoltenberg,JES
3854,Statsminister Jens Stoltenberg,JES
3855,Statsminister Jens Stoltenberg,JES
3856,Statsminister Jens Stoltenberg,JES
3857,Statsminister Jens Stoltenberg,JES
3858,Statsminister Jens Stoltenberg,JES
3859,Statsminister Jens Stoltenberg,JES
3860,Statsminister Jens Stoltenberg,JES
3861,Statsminister Jens Stoltenberg,JES
3862,Statsminister Jens Stoltenberg,JES
3863,Statsminister Jens Stoltenberg,JES
3864,Statsminister Jens Stoltenberg,JES
3865,Statsminister Jens Stoltenberg,JES
3866,Statsminister Jens Stoltenberg,JES
3867,Statsminister Jens Stoltenberg,JES
3868,Statsminister Jens Stoltenberg,JES
3869,Statsminister Jens Stoltenberg,JES
3870,Statsminister Jens Stoltenberg,JES
3871,Lisbeth Rugtvedt (SV),LIR
3872,Lisbeth Rugtvedt (SV),LIR
3873,Lisbeth Rugtvedt (SV),LIR
3874,Henning Skumsvoll (FrP),HSK
3875,Henning Skumsvoll (FrP),HSK
3876,Henning Skumsvoll (FrP),HSK
3877,Henning Skumsvoll (FrP),HSK
3878,Eva M. Nielsen (A),EVNI
3879,Eva M. Nielsen (A),EVNI
3880,Eva M. Nielsen (A),EVNI
3881,Eva M. Nielsen (A),EVNI
3882,Per Ove Width (Frp),PEOW
3883,Per Ove Width (Frp),PEOW
3884,Per Ove Width (Frp),PEOW
3885,Per Ove Width (Frp),PEOW
3886,Per Ove Width (Frp),PEOW
3887,Per Ove Width (Frp),PEOW
3888,Per Ove Width (Frp),PEOW
3889,Per Ove Width (Frp),PEOW
3890,Per Ove Width (Frp),PEOW
3891,Per Ove Width (Frp),PEOW
3892,Per Ove Width (Frp),PEOW
3893,Per Ove Width (Frp),PEOW
3894,Per Ove Width (Frp),PEOW
3895,Per Ove Width (Frp),PEOW
3896,Per Ove Width (Frp),PEOW
3897,Per Ove Width (Frp),PEOW
3898,Per Ove Width (Frp),PEOW
3899,Per Ove Width (Frp),PEOW
3900,Per Ove Width (Frp),PEOW
3901,Per Ove Width (Frp),PEOW
3902,Per Ove Width (Frp),PEOW
3903,Per Ove Width (Frp),PEOW
3904,Per Ove Width (Frp),PEOW
3905,Per Ove Width (Frp),PEOW
3906,Per Ove Width (Frp),PEOW
3907,Per Ove Width (Frp),PEOW
3908,Per Ove Width (Frp),PEOW
3909,Per Ove Width (Frp),PEOW
3910,Per Ove Width (Frp),PEOW
3911,Per Ove Width (Frp),PEOW
3912,Per Ove Width (Frp),PEOW
3913,Kjersti Toppe (Sp),KJT
3914,Kjersti Toppe (Sp),KJT
3915,Kjersti Toppe (Sp),KJT
3916,Kjersti Toppe (Sp),KJT
3917,Kjersti Toppe (Sp),KJT
3918,Kjersti Toppe (Sp),KJT
3919,Kjersti Toppe (Sp),KJT
3920,Kjersti Toppe (Sp),KJT
3921,Kjersti Toppe (Sp),KJT
3922,Finn Martin Vallersnes (H),FMV
3923,Finn Martin Vallersnes (H),FMV
3924,Finn Martin Vallersnes (H),FMV
3925,Finn Martin Vallersnes (H),FMV
3926,Finn Martin Vallersnes (H),FMV
3927,Finn Martin Vallersnes (H),FMV
3928,Finn Martin Vallersnes (H),FMV
3929,Finn Martin Vallersnes (H),FMV
3930,Finn Martin Vallersnes (H),FMV
3931,Bente Gunn Håtuft (H),BGH
3932,Bente Gunn Håtuft (H),BGH
3933,Bente Gunn Håtuft (H),BGH
3934,Bente Gunn Håtuft (H),BGH
3935,Mudassar Kapur (H),MUK
3936,Mudassar Kapur (H),MUK
3937,Mudassar Kapur (H),MUK
3938,Mudassar Kapur (H),MUK
3939,Leif Lund (A),LLU
3940,Leif Lund (A),LLU
3941,Leif Lund (A),LLU
3942,Leif Lund (A),LLU
3943,Sverre Hoddevik (H),SVH
3944,Sverre Hoddevik (H),SVH
3945,Sverre Hoddevik (H),SVH
3946,Sverre Hoddevik (H),SVH
3947,Sverre Hoddevik (H),SVH
3948,Sverre Hoddevik (H),SVH
3949,Sverre Hoddevik (H),SVH
3950,Sverre Hoddevik (H),SVH
3951,Sverre Hoddevik (H),SVH
3952,Olivia Corso Salles (SV),OCS
3953,Olivia Corso Salles (SV),OCS
3954,Olivia Corso Salles (SV),OCS
3955,Olivia Corso Salles (SV),OCS
3956,Øystein Hedstrøm (SV),OHE
3957,Øystein Hedstrøm (SV),OHE
3958,Øystein Hedstrøm (SV),OHE
3959,Øystein Hedstrøm (SV),OHE
3960,Øystein Hedstrøm (SV),OHE
3961,Øystein Hedstrøm (SV),OHE
3962,Øystein Hedstrøm (SV),OHE
3963,Øystein Hedstrøm (SV),OHE
3964,Øystein Hedstrøm (SV),OHE
3965,Øystein Hedstrøm (SV),OHE
3966,Øystein Hedstrøm (SV),OHE
3967,Øystein Hedstrøm (SV),OHE
3968,Øystein Hedstrøm (SV),OHE
3969,Øystein Hedstrøm (SV),OHE
3970,Øystein Hedstrøm (SV),OHE
3971,Øystein Hedstrøm (SV),OHE
3972,Statsråd Bjarne Håkon Hanssen (A),BHH
3973,Statsråd Bjarne Håkon Hanssen (A),BHH
3974,Statsråd Bjarne Håkon Hanssen (A),BHH
3975,Statsråd Bjarne Håkon Hanssen (A),BHH
3976,Statsråd Bjarne Håkon Hanssen (A),BHH
3977,Statsråd Bjarne Håkon Hanssen (A),BHH
3978,Statsråd Bjarne Håkon Hanssen (A),BHH
3979,Statsråd Bjarne Håkon Hanssen (A),BHH
3980,Statsråd Bjarne Håkon Hanssen (A),BHH
3981,Statsråd Bjarne Håkon Hanssen (A),BHH
3982,Statsråd Bjarne Håkon Hanssen (A),BHH
3983,Statsråd Bjarne Håkon Hanssen (A),BHH
3984,Statsråd Bjarne Håkon Hanssen (A),BHH
3985,Statsråd Bjarne Håkon Hanssen (A),BHH
3986,Statsråd Bjarne Håkon Hanssen (A),BHH
3987,Statsråd Bjarne Håkon Hanssen (A),BHH
3988,Statsråd Bjarne Håkon Hanssen (A),BHH
3989,Statsråd Bjarne Håkon Hanssen (A),BHH
3990,Statsråd Bjarne Håkon Hanssen (A),BHH
3991,Statsråd Bjarne Håkon Hanssen (A),BHH
3992,Statsråd Bjarne Håkon Hanssen (A),BHH
3993,Statsråd Bjarne Håkon Hanssen (A),BHH
3994,Statsråd Bjarne Håkon Hanssen (A),BHH
3995,Statsråd Bjarne Håkon Hanssen (A),BHH
3996,Statsråd Bjarne Håkon Hanssen (A),BHH
3997,Ida Marie Holen (FrP),IDH
3998,Ida Marie Holen (FrP),IDH
3999,Ida Marie Holen (FrP),IDH
4000,Ida Marie Holen (FrP),IDH
4001,Erling Brandsnes (A),ERLB
4002,Erling Brandsnes (A),ERLB
4003,Erling Brandsnes (A),ERLB
4004,Erling Brandsnes (A),ERLB
4005,Odd Henriksen (H),ODDH
4006,Odd Henriksen (H),ODDH
4007,Odd Henriksen (H),ODDH
4008,Odd Henriksen (H),ODDH
4009,Vidar Kleppe (Frp),VK
4010,Vidar Kleppe (Frp),VK
4011,Vidar Kleppe (Frp),VK
4012,Vidar Kleppe (Frp),VK
4013,Vidar Kleppe (Frp),VK
4014,Vidar Kleppe (Frp),VK
4015,Vidar Kleppe (Frp),VK
4016,Vidar Kleppe (Frp),VK
4017,Vidar Kleppe (Frp),VK
4018,Audun Blegen (H),AUDB
4019,Audun Blegen (H),AUDB
4020,Audun Blegen (H),AUDB
4021,Audun Blegen (H),AUDB
4022,Statsråd Manuela Ramin-Osmundsen,MRO
4023,Statsråd Manuela Ramin-Osmundsen,MRO
4024,Statsråd Manuela Ramin-Osmundsen,MRO
4025,Statsråd Manuela Ramin-Osmundsen,MRO
4026,Anne Berit Andersen (H),ABA
4027,Anne Berit Andersen (H),ABA
4028,Anne Berit Andersen (H),ABA
4029,Anne Berit Andersen (H),ABA
4030,Statstråd Anne Enger Lahnstein,AEL
4031,Statstråd Anne Enger Lahnstein,AEL
4032,Statstråd Anne Enger Lahnstein,AEL
4033,Statstråd Anne Enger Lahnstein,AEL
4034,Statstråd Anne Enger Lahnstein,AEL
4035,Statstråd Anne Enger Lahnstein,AEL
4036,Statstråd Anne Enger Lahnstein,AEL
4037,Statstråd Anne Enger Lahnstein,AEL
4038,Statstråd Anne Enger Lahnstein,AEL
4039,Statstråd Anne Enger Lahnstein,AEL
4040,Statstråd Anne Enger Lahnstein,AEL
4041,Statstråd Anne Enger Lahnstein,AEL
4042,Statstråd Anne Enger Lahnstein,AEL
4043,Statstråd Anne Enger Lahnstein,AEL
4044,Statstråd Anne Enger Lahnstein,AEL
4045,Statstråd Anne Enger Lahnstein,AEL
4046,Statstråd Anne Enger Lahnstein,AEL
4047,Statstråd Anne Enger Lahnstein,AEL
4048,Statstråd Anne Enger Lahnstein,AEL
4049,Statstråd Anne Enger Lahnstein,AEL
4050,Statstråd Anne Enger Lahnstein,AEL
4051,Statstråd Anne Enger Lahnstein,AEL
4052,Statstråd Anne Enger Lahnstein,AEL
4053,Statstråd Anne Enger Lahnstein,AEL
4054,Rune E. Kristiansen (A),REK
4055,Rune E. Kristiansen (A),REK
4056,Rune E. Kristiansen (A),REK
4057,Rune E. Kristiansen (A),REK
4058,Rune E. Kristiansen (A),REK
4059,Rune E. Kristiansen (A),REK
4060,Rune E. Kristiansen (A),REK
4061,Rune E. Kristiansen (A),REK
4062,Rune E. Kristiansen (A),REK
4063,Åse M. Schmidt (FrP),ASC
4064,Åse M. Schmidt (FrP),ASC
4065,Åse M. Schmidt (FrP),ASC
4066,Siri Meling (H),SME
4067,Siri Meling (H),SME
4068,Siri Meling (H),SME
4069,Siri Meling (H),SME
4070,Siri Meling (H),SME
4071,Siri Meling (H),SME
4072,Siri Meling (H),SME
4073,Siri Meling (H),SME
4074,Siri Meling (H),SME
4075,Tom Rune Thorvaldsen (A),TRT
4076,Tom Rune Thorvaldsen (A),TRT
4077,Tom Rune Thorvaldsen (A),TRT
4078,Tom Rune Thorvaldsen (A),TRT
4079,Per Erik Monsen (Frp),PEM
4080,Per Erik Monsen (Frp),PEM
4081,Per Erik Monsen (Frp),PEM
4082,Per Erik Monsen (Frp),PEM
4083,Per Erik Monsen (Frp),PEM
4084,Per Erik Monsen (Frp),PEM
4085,Per Erik Monsen (Frp),PEM
4086,Per Erik Monsen (Frp),PEM
4087,Per Erik Monsen (Frp),PEM
4088,Tove Karoline Knutsen (A),TKK
4089,Tove Karoline Knutsen (A),TKK
4090,Tove Karoline Knutsen (A),TKK
4091,Tove Karoline Knutsen (A),TKK
4092,Ann-Kristin Engstad (A),AENG
4093,Ann-Kristin Engstad (A),AENG
4094,Ann-Kristin Engstad (A),AENG
4095,Ann-Kristin Engstad (A),AENG
4096,Vigdis Giltun (FrP),VKG
4097,Vigdis Giltun (FrP),VKG
4098,Vigdis Giltun (FrP),VKG
4099,Vigdis Giltun (FrP),VKG
4100,Torbjørn Røe Isaksen (H),TRI
4101,Torbjørn Røe Isaksen (H),TRI
4102,Torbjørn Røe Isaksen (H),TRI
4103,Torbjørn Røe Isaksen (H),TRI
4104,Torbjørn Røe Isaksen (H),TRI
4105,Torbjørn Røe Isaksen (H),TRI
4106,Torbjørn Røe Isaksen (H),TRI
4107,Torbjørn Røe Isaksen (H),TRI
4108,Torbjørn Røe Isaksen (H),TRI
4109,Torbjørn Røe Isaksen (H),TRI
4110,Torbjørn Røe Isaksen (H),TRI
4111,Torbjørn Røe Isaksen (H),TRI
4112,Torbjørn Røe Isaksen (H),TRI
4113,Torbjørn Røe Isaksen (H),TRI
4114,Torbjørn Røe Isaksen (H),TRI
4115,Torbjørn Røe Isaksen (H),TRI
4116,Hill-Marta Marta Solberg (A),HMS
4117,Hill-Marta Marta Solberg (A),HMS
4118,Hill-Marta Marta Solberg (A),HMS
4119,Hill-Marta Marta Solberg (A),HMS
4120,Hill-Marta Marta Solberg (A),HMS
4121,Hill-Marta Marta Solberg (A),HMS
4122,Hill-Marta Marta Solberg (A),HMS
4123,Hill-Marta Marta Solberg (A),HMS
4124,Hill-Marta Marta Solberg (A),HMS
4125,Hill-Marta Marta Solberg (A),HMS
4126,Hill-Marta Marta Solberg (A),HMS
4127,Hill-Marta Marta Solberg (A),HMS
4128,Hill-Marta Marta Solberg (A),HMS
4129,Hill-Marta Marta Solberg (A),HMS
4130,Hill-Marta Marta Solberg (A),HMS
4131,Hill-Marta Marta Solberg (A),HMS
4132,Hill-Marta Marta Solberg (A),HMS
4133,Hill-Marta Marta Solberg (A),HMS
4134,Hill-Marta Marta Solberg (A),HMS
4135,Hill-Marta Marta Solberg (A),HMS
4136,Hill-Marta Marta Solberg (A),HMS
4137,Hill-Marta Marta Solberg (A),HMS
4138,Hill-Marta Marta Solberg (A),HMS
4139,Hill-Marta Marta Solberg (A),HMS
4140,Hill-Marta Marta Solberg (A),HMS
4141,Eirin faldet,ESF
4142,Eirin faldet,ESF
4143,Eirin faldet,ESF
4144,Eirin faldet,ESF
4145,Eirin faldet,ESF
4146,Eirin faldet,ESF
4147,Eirin faldet,ESF
4148,Eirin faldet,ESF
4149,Eirin faldet,ESF
4150,Jorunn Ringstad (Sp),JR
4151,Jorunn Ringstad (Sp),JR
4152,Jorunn Ringstad (Sp),JR
4153,Jorunn Ringstad (Sp),JR
4154,Sigbjørn Molvik (SV),SIM
4155,Sigbjørn Molvik (SV),SIM
4156,Sigbjørn Molvik (SV),SIM
4157,Sigbjørn Molvik (SV),SIM
4158,Siri Frost Sterri (H),SFS
4159,Siri Frost Sterri (H),SFS
4160,Siri Frost Sterri (H),SFS
4161,Siri Frost Sterri (H),SFS
4162,Synnøve Konglevoll (A),SKO
4163,Synnøve Konglevoll (A),SKO
4164,Synnøve Konglevoll (A),SKO
4165,Synnøve Konglevoll (A),SKO
4166,Anne Helen Rui (A) J,RUI
4167,Anne Helen Rui (A) J,RUI
4168,Anne Helen Rui (A) J,RUI
4169,Anne Helen Rui (A) J,RUI
4170,Anne Helen Rui (A) J,RUI
4171,Anne Helen Rui (A) J,RUI
4172,Anne Helen Rui (A) J,RUI
4173,Anne Helen Rui (A) J,RUI
4174,Anne Helen Rui (A) J,RUI
4175,Anne Helen Rui (A) J,RUI
4176,Anne Helen Rui (A) J,RUI
4177,Anne Helen Rui (A) J,RUI
4178,Anne Helen Rui (A) J,RUI
4179,Tom Staahle (FrP),TSTA
4180,Tom Staahle (FrP),TSTA
4181,Tom Staahle (FrP),TSTA
4182,Tom Staahle (FrP),TSTA
4183,Øyvind Korsberg (FrP),OYK
4184,Øyvind Korsberg (FrP),OYK
4185,Øyvind Korsberg (FrP),OYK
4186,Øyvind Korsberg (FrP),OYK
4187,Øyvind Korsberg (FrP),OYK
4188,Øyvind Korsberg (FrP),OYK
4189,Øyvind Korsberg (FrP),OYK
4190,Øyvind Korsberg (FrP),OYK
4191,Øyvind Korsberg (FrP),OYK
4192,Øyvind Korsberg (FrP),OYK
4193,Øyvind Korsberg (FrP),OYK
4194,Øyvind Korsberg (FrP),OYK
4195,Øyvind Korsberg (FrP),OYK
4196,Øyvind Korsberg (FrP),OYK
4197,Øyvind Korsberg (FrP),OYK
4198,Øyvind Korsberg (FrP),OYK
4199,Øyvind Korsberg (FrP),OYK
4200,Øyvind Korsberg (FrP),OYK
4201,Øyvind Korsberg (FrP),OYK
4202,Øyvind Korsberg (FrP),OYK
4203,Øyvind Korsberg (FrP),OYK
4204,Øyvind Korsberg (FrP),OYK
4205,Øyvind Korsberg (FrP),OYK
4206,Øyvind Korsberg (FrP),OYK
4207,Øyvind Korsberg (FrP),OYK
4208,Torkil Åmland (FrP),TAML
4209,Torkil Åmland (FrP),TAML
4210,Torkil Åmland (FrP),TAML
4211,Torkil Åmland (FrP),TAML
4212,Brit Strandrud (Frp),BRS
4213,Brit Strandrud (Frp),BRS
4214,Brit Strandrud (Frp),BRS
4215,Brit Strandrud (Frp),BRS
4216,Ann-Hege Lervåg (Sp),ALER
4217,Ann-Hege Lervåg (Sp),ALER
4218,Ann-Hege Lervåg (Sp),ALER
4219,Ann-Hege Lervåg (Sp),ALER
4220,Rasmus Hansson (MDG),RAJH
4221,Rasmus Hansson (MDG),RAJH
4222,Rasmus Hansson (MDG),RAJH
4223,Rasmus Hansson (MDG),RAJH
4224,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4225,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4226,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4227,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4228,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4229,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4230,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4231,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4232,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4233,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4234,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4235,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4236,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4237,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4238,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4239,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4240,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4241,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4242,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4243,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4244,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4245,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4246,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4247,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4248,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4249,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4250,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4251,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4252,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4253,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4254,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4255,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4256,May-Helen Molvær  Grimstad  (KrF)  ,MHG
4257,May-Helen Molvær  Grimstad  (KrF)  ,MHG
