,name,id
174,Kåre Fostervold (Frp),KFOS
175,Kåre Fostervold (Frp),KFOS
176,Kåre Fostervold (Frp),KFOS
177,Line Henriette Hjemdal (KrF),LHH
178,Line Henriette Hjemdal (KrF),LHH
179,Line Henriette Hjemdal (KrF),LHH
180,Line Henriette Hjemdal (KrF),LHH
181,Line Henriette Hjemdal (KrF),LHH
182,Line Henriette Hjemdal (KrF),LHH
183,Line Henriette Hjemdal (KrF),LHH
184,Line Henriette Hjemdal (KrF),LHH
185,Line Henriette Hjemdal (KrF),LHH
186,Line Henriette Hjemdal (KrF),LHH
187,Line Henriette Hjemdal (KrF),LHH
188,Line Henriette Hjemdal (KrF),LHH
189,Line Henriette Hjemdal (KrF),LHH
190,Line Henriette Hjemdal (KrF),LHH
191,Line Henriette Hjemdal (KrF),LHH
192,Line Henriette Hjemdal (KrF),LHH
193,Line Henriette Hjemdal (KrF),LHH
194,Line Henriette Hjemdal (KrF),LHH
195,Line Henriette Hjemdal (KrF),LHH
196,Line Henriette Hjemdal (KrF),LHH
197,Line Henriette Hjemdal (KrF),LHH
198,Line Henriette Hjemdal (KrF),LHH
199,Line Henriette Hjemdal (KrF),LHH
200,Line Henriette Hjemdal (KrF),LHH
201,Line Henriette Hjemdal (KrF),LHH
202,Line Henriette Hjemdal (KrF),LHH
203,Line Henriette Hjemdal (KrF),LHH
204,Line Henriette Hjemdal (KrF),LHH
205,Line Henriette Hjemdal (KrF),LHH
206,Line Henriette Hjemdal (KrF),LHH
207,Line Henriette Hjemdal (KrF),LHH
208,Line Henriette Hjemdal (KrF),LHH
209,Line Henriette Hjemdal (KrF),LHH
210,Line Henriette Hjemdal (KrF),LHH
211,Line Henriette Hjemdal (KrF),LHH
212,Line Henriette Hjemdal (KrF),LHH
213,Line Henriette Hjemdal (KrF),LHH
214,Line Henriette Hjemdal (KrF),LHH
215,Line Henriette Hjemdal (KrF),LHH
216,Line Henriette Hjemdal (KrF),LHH
217,Line Henriette Hjemdal (KrF),LHH
218,Line Henriette Hjemdal (KrF),LHH
219,Arve Kambe (H),ARK
220,Arve Kambe (H),ARK
221,Arve Kambe (H),ARK
222,Arve Kambe (H),ARK
223,Olemic Thommessen (H),OLET
224,Olemic Thommessen (H),OLET
225,Olemic Thommessen (H),OLET
226,Olemic Thommessen (H),OLET
227,Olemic Thommessen (H),OLET
228,Olemic Thommessen (H),OLET
229,Olemic Thommessen (H),OLET
230,Olemic Thommessen (H),OLET
231,Gorm Kjernli (A),GOK
232,Gorm Kjernli (A),GOK
233,Gorm Kjernli (A),GOK
234,Gorm Kjernli (A),GOK
235,Statsministerer Jens Stoltenberg,JES
236,Statsministerer Jens Stoltenberg,JES
237,Statsministerer Jens Stoltenberg,JES
238,Statsministerer Jens Stoltenberg,JES
239,Statsministerer Jens Stoltenberg,JES
240,Statsministerer Jens Stoltenberg,JES
241,Statsministerer Jens Stoltenberg,JES
242,Statsministerer Jens Stoltenberg,JES
243,Statsministerer Jens Stoltenberg,JES
244,Statsministerer Jens Stoltenberg,JES
245,Statsministerer Jens Stoltenberg,JES
246,Statsministerer Jens Stoltenberg,JES
247,Statsministerer Jens Stoltenberg,JES
248,Statsministerer Jens Stoltenberg,JES
249,Statsministerer Jens Stoltenberg,JES
250,Statsministerer Jens Stoltenberg,JES
251,Statsministerer Jens Stoltenberg,JES
252,Statsministerer Jens Stoltenberg,JES
253,Statsministerer Jens Stoltenberg,JES
254,Statsministerer Jens Stoltenberg,JES
255,Statsministerer Jens Stoltenberg,JES
256,Statsministerer Jens Stoltenberg,JES
257,Statsministerer Jens Stoltenberg,JES
258,Statsministerer Jens Stoltenberg,JES
259,Statsministerer Jens Stoltenberg,JES
260,Sindre Fossum Beyer (A),SINB
261,Sindre Fossum Beyer (A),SINB
262,Sindre Fossum Beyer (A),SINB
263,Sindre Fossum Beyer (A),SINB
264,Olemic Thommesen,OLET
265,Olemic Thommesen,OLET
266,Olemic Thommesen,OLET
267,Olemic Thommesen,OLET
268,Jan Bøhler (A),JBO
269,Jan Bøhler (A),JBO
270,Jan Bøhler (A),JBO
271,Jan Bøhler (A),JBO
272,Olav Teppen (KrF),OT
273,Olav Teppen (KrF),OT
274,Olav Teppen (KrF),OT
275,Olav Teppen (KrF),OT
276,Elisabeth Løland (KrF),ELO
277,Elisabeth Løland (KrF),ELO
278,Elisabeth Løland (KrF),ELO
279,Elisabeth Løland (KrF),ELO
280,Geir S. Toskedal (KrF),GEST
281,Geir S. Toskedal (KrF),GEST
282,Geir S. Toskedal (KrF),GEST
283,Geir S. Toskedal (KrF),GEST
284,Geir S. Toskedal (KrF),GEST
285,Geir S. Toskedal (KrF),GEST
286,Geir S. Toskedal (KrF),GEST
287,Geir S. Toskedal (KrF),GEST
288,Geir S. Toskedal (KrF),GEST
289,Åsta Årøen (V),AAR
290,Åsta Årøen (V),AAR
291,Åsta Årøen (V),AAR
292,Åsta Årøen (V),AAR
293,Ida Marie Løvlien (Sp),IML
294,Ida Marie Løvlien (Sp),IML
295,Ida Marie Løvlien (Sp),IML
296,Ida Marie Løvlien (Sp),IML
301,Ingunn E. Ulfsten (KrF),IEU
302,Ingunn E. Ulfsten (KrF),IEU
303,Ingunn E. Ulfsten (KrF),IEU
304,Ingunn E. Ulfsten (KrF),IEU
305,Gard Folkvord (A),GARF
306,Gard Folkvord (A),GARF
307,Gard Folkvord (A),GARF
308,Gard Folkvord (A),GARF
309,Terje Breivik (V),TEB
310,Terje Breivik (V),TEB
311,Terje Breivik (V),TEB
312,Terje Breivik (V),TEB
313,Terje Breivik (V),TEB
314,Terje Breivik (V),TEB
315,Terje Breivik (V),TEB
316,Terje Breivik (V),TEB
317,Terje Breivik (V),TEB
318,Gunhild Berge Stang (V),GUAS
319,Gunhild Berge Stang (V),GUAS
320,Gunhild Berge Stang (V),GUAS
321,Gunhild Berge Stang (V),GUAS
322,Harald Espelund (FrP),HAE
323,Harald Espelund (FrP),HAE
324,Harald Espelund (FrP),HAE
325,Harald Espelund (FrP),HAE
326,Ivar Østberg (KrF),IVO
327,Ivar Østberg (KrF),IVO
328,Ivar Østberg (KrF),IVO
329,Ivar Østberg (KrF),IVO
330,Ivar Østberg (KrF),IVO
331,Ivar Østberg (KrF),IVO
332,Ivar Østberg (KrF),IVO
333,Ivar Østberg (KrF),IVO
334,Ivar Østberg (KrF),IVO
335,Jan Koløy (FrP),JKO
336,Jan Koløy (FrP),JKO
337,Jan Koløy (FrP),JKO
338,Jan Koløy (FrP),JKO
339,Monica Carmen Gåsvatn (FrP),MCG
340,Monica Carmen Gåsvatn (FrP),MCG
341,Monica Carmen Gåsvatn (FrP),MCG
342,Monica Carmen Gåsvatn (FrP),MCG
343,Einar Olav Skogholt (A),EOS
344,Einar Olav Skogholt (A),EOS
345,Einar Olav Skogholt (A),EOS
346,Einar Olav Skogholt (A),EOS
347,Einar Olav Skogholt (A),EOS
348,Einar Olav Skogholt (A),EOS
349,Einar Olav Skogholt (A),EOS
350,Einar Olav Skogholt (A),EOS
351,Einar Olav Skogholt (A),EOS
352,Oskar Jarle Grimstad (FrP),OG
353,Oskar Jarle Grimstad (FrP),OG
354,Oskar Jarle Grimstad (FrP),OG
355,Oskar Jarle Grimstad (FrP),OG
356,Oskar Jarle Grimstad (FrP),OG
357,Oskar Jarle Grimstad (FrP),OG
358,Oskar Jarle Grimstad (FrP),OG
359,Oskar Jarle Grimstad (FrP),OG
360,Oskar Jarle Grimstad (FrP),OG
361,Svein Ludvigsen (H),SHL
362,Svein Ludvigsen (H),SHL
363,Svein Ludvigsen (H),SHL
364,Svein Ludvigsen (H),SHL
365,Svein Ludvigsen (H),SHL
366,Svein Ludvigsen (H),SHL
367,Svein Ludvigsen (H),SHL
368,Svein Ludvigsen (H),SHL
369,Svein Ludvigsen (H),SHL
370,Anne Enger Lahnstein,AEL
371,Anne Enger Lahnstein,AEL
372,Anne Enger Lahnstein,AEL
373,Anne Enger Lahnstein,AEL
374,Anne Enger Lahnstein,AEL
375,Anne Enger Lahnstein,AEL
376,Anne Enger Lahnstein,AEL
377,Anne Enger Lahnstein,AEL
378,Anne Enger Lahnstein,AEL
379,Anne Enger Lahnstein,AEL
380,Anne Enger Lahnstein,AEL
381,Anne Enger Lahnstein,AEL
382,Anne Enger Lahnstein,AEL
383,Anne Enger Lahnstein,AEL
384,Anne Enger Lahnstein,AEL
385,Anne Enger Lahnstein,AEL
386,Anne Enger Lahnstein,AEL
387,Anne Enger Lahnstein,AEL
388,Anne Enger Lahnstein,AEL
389,Anne Enger Lahnstein,AEL
390,Anne Enger Lahnstein,AEL
391,Anne Enger Lahnstein,AEL
392,Anne Enger Lahnstein,AEL
393,Anne Enger Lahnstein,AEL
394,Åslaug Haga (Sp) (105148),AAMH
395,Åslaug Haga (Sp) (105148),AAMH
396,Åslaug Haga (Sp) (105148),AAMH
397,Åslaug Haga (Sp) (105148),AAMH
398,Åslaug Haga (Sp) (105148),AAMH
399,Åslaug Haga (Sp) (105148),AAMH
400,Åslaug Haga (Sp) (105148),AAMH
401,Åslaug Haga (Sp) (105148),AAMH
402,Åslaug Haga (Sp) (105148),AAMH
403,Åslaug Haga (Sp) (105148),AAMH
404,Åslaug Haga (Sp) (105148),AAMH
405,Åslaug Haga (Sp) (105148),AAMH
406,Åslaug Haga (Sp) (105148),AAMH
407,Åslaug Haga (Sp) (105148),AAMH
408,Åslaug Haga (Sp) (105148),AAMH
409,Åslaug Haga (Sp) (105148),AAMH
410,Åslaug Haga (Sp) (105148),AAMH
411,Åslaug Haga (Sp) (105148),AAMH
412,Åslaug Haga (Sp) (105148),AAMH
413,Åslaug Haga (Sp) (105148),AAMH
414,Åslaug Haga (Sp) (105148),AAMH
415,Åslaug Haga (Sp) (105148),AAMH
416,Åslaug Haga (Sp) (105148),AAMH
417,Åslaug Haga (Sp) (105148),AAMH
418,Åslaug Haga (Sp) (105148),AAMH
419,Åslaug Haga (Sp) (105148),AAMH
420,Åslaug Haga (Sp) (105148),AAMH
421,Åslaug Haga (Sp) (105148),AAMH
422,Åslaug Haga (Sp) (105148),AAMH
423,Åslaug Haga (Sp) (105148),AAMH
424,Åslaug Haga (Sp) (105148),AAMH
425,Åslaug Haga (Sp) (105148),AAMH
426,Åslaug Haga (Sp) (105148),AAMH
427,Åslaug Haga (Sp) (105148),AAMH
428,Åslaug Haga (Sp) (105148),AAMH
429,Åslaug Haga (Sp) (105148),AAMH
430,Åslaug Haga (Sp) (105148),AAMH
431,Åslaug Haga (Sp) (105148),AAMH
432,Åslaug Haga (Sp) (105148),AAMH
433,Åslaug Haga (Sp) (105148),AAMH
434,Åslaug Haga (Sp) (105148),AAMH
435,Åslaug Haga (Sp) (105148),AAMH
436,Åslaug Haga (Sp) (105148),AAMH
437,Åslaug Haga (Sp) (105148),AAMH
438,Åslaug Haga (Sp) (105148),AAMH
439,Åslaug Haga (Sp) (105148),AAMH
440,Åslaug Haga (Sp) (105148),AAMH
441,Åslaug Haga (Sp) (105148),AAMH
442,Åslaug Haga (Sp) (105148),AAMH
443,Statsråd Grete Knudsen,GK
444,Statsråd Grete Knudsen,GK
445,Statsråd Grete Knudsen,GK
446,Statsråd Grete Knudsen,GK
447,Statsråd Grete Knudsen,GK
448,Statsråd Grete Knudsen,GK
449,Statsråd Grete Knudsen,GK
450,Statsråd Grete Knudsen,GK
451,Statsråd Grete Knudsen,GK
452,Statsråd Grete Knudsen,GK
453,Statsråd Grete Knudsen,GK
454,Statsråd Grete Knudsen,GK
455,Statsråd Grete Knudsen,GK
456,Statsråd Grete Knudsen,GK
457,Statsråd Grete Knudsen,GK
458,Statsråd Grete Knudsen,GK
459,Statsråd Grete Knudsen,GK
460,Statsråd Grete Knudsen,GK
461,Statsråd Grete Knudsen,GK
462,Statsråd Grete Knudsen,GK
463,Statsråd Grete Knudsen,GK
464,Statsråd Grete Knudsen,GK
465,Statsråd Grete Knudsen,GK
466,Statsråd Grete Knudsen,GK
467,Statsråd Grete Knudsen,GK
468,Sigvald Oppebøen Hansen (A),SOH
469,Sigvald Oppebøen Hansen (A),SOH
470,Sigvald Oppebøen Hansen (A),SOH
471,Sigvald Oppebøen Hansen (A),SOH
472,Sigvald Oppebøen Hansen (A),SOH
473,Sigvald Oppebøen Hansen (A),SOH
474,Sigvald Oppebøen Hansen (A),SOH
475,Sigvald Oppebøen Hansen (A),SOH
476,Sigvald Oppebøen Hansen (A),SOH
477,Sigvald Oppebøen Hansen (A),SOH
478,Sigvald Oppebøen Hansen (A),SOH
479,Sigvald Oppebøen Hansen (A),SOH
480,Sigvald Oppebøen Hansen (A),SOH
481,Sigvald Oppebøen Hansen (A),SOH
482,Sigvald Oppebøen Hansen (A),SOH
483,Sigvald Oppebøen Hansen (A),SOH
484,Gunn Berit Gjerde (V) «,GBG
485,Gunn Berit Gjerde (V) «,GBG
486,Gunn Berit Gjerde (V) «,GBG
487,Gunn Berit Gjerde (V) «,GBG
488,Gunn Berit Gjerde (V) «,GBG
489,Gunn Berit Gjerde (V) «,GBG
490,Gunn Berit Gjerde (V) «,GBG
491,Gunn Berit Gjerde (V) «,GBG
492,Gunn Berit Gjerde (V) «,GBG
493,Lisbet Rugtvedt (SV),LIR
494,Lisbet Rugtvedt (SV),LIR
495,Lisbet Rugtvedt (SV),LIR
496,Lisbet Rugtvedt (SV),LIR
497,Line Kysnes Vennesland (A),LVE
498,Line Kysnes Vennesland (A),LV
499,Line Kysnes Vennesland (A),LVE
500,Line Kysnes Vennesland (A),LV
501,Line Kysnes Vennesland (A),LVE
502,Line Kysnes Vennesland (A),LV
503,Line Kysnes Vennesland (A),LVE
504,Line Kysnes Vennesland (A),LV
505,Line Kysnes Vennesland (A),LVE
506,Line Kysnes Vennesland (A),LV
507,Line Kysnes Vennesland (A),LVE
508,Line Kysnes Vennesland (A),LV
509,Line Kysnes Vennesland (A),LVE
510,Line Kysnes Vennesland (A),LV
511,Line Kysnes Vennesland (A),LVE
512,Line Kysnes Vennesland (A),LV
513,Line Kysnes Vennesland (A),LVE
514,Line Kysnes Vennesland (A),LV
515,Statsråd Helga Pedersen,HPED
516,Statsråd Helga Pedersen,HPED
517,Statsråd Helga Pedersen,HPED
518,Statsråd Helga Pedersen,HPED
519,Statsråd Helga Pedersen,HPED
520,Statsråd Helga Pedersen,HPED
521,Statsråd Helga Pedersen,HPED
522,Statsråd Helga Pedersen,HPED
523,Statsråd Helga Pedersen,HPED
524,Åshild Bruun-Gundersen (FrP),ASKH
525,Åshild Bruun-Gundersen (FrP),ASKH
526,Åshild Bruun-Gundersen (FrP),ASKH
527,Åshild Bruun-Gundersen (FrP),ASKH
528,Hans Frode Kielleand Asmyhr (FrP),HAFA
529,Hans Frode Kielleand Asmyhr (FrP),HAFA
530,Hans Frode Kielleand Asmyhr (FrP),HAFA
531,Hans Frode Kielleand Asmyhr (FrP),HAFA
532,Hans Frode Kielleand Asmyhr (FrP),HAFA
533,Hans Frode Kielleand Asmyhr (FrP),HAFA
534,Hans Frode Kielleand Asmyhr (FrP),HAFA
535,Hans Frode Kielleand Asmyhr (FrP),HAFA
536,Hans Frode Kielleand Asmyhr (FrP),HAFA
537,Magnus Skretting (H),MSKR
538,Magnus Skretting (H),MSKR
539,Magnus Skretting (H),MSKR
540,Magnus Skretting (H),MSKR
541,Finn Kristian Vallersnes (H),FMV
542,Finn Kristian Vallersnes (H),FMV
543,Finn Kristian Vallersnes (H),FMV
544,Finn Kristian Vallersnes (H),FMV
545,Finn Kristian Vallersnes (H),FMV
546,Finn Kristian Vallersnes (H),FMV
547,Finn Kristian Vallersnes (H),FMV
548,Finn Kristian Vallersnes (H),FMV
549,Finn Kristian Vallersnes (H),FMV
550,Ketil-Solvik Olsen (FrP),KETS
551,Ketil-Solvik Olsen (FrP),KETS
552,Ketil-Solvik Olsen (FrP),KETS
553,Ketil-Solvik Olsen (FrP),KETS
554,Ketil-Solvik Olsen (FrP),KETS
555,Ketil-Solvik Olsen (FrP),KETS
556,Ketil-Solvik Olsen (FrP),KETS
557,Ketil-Solvik Olsen (FrP),KETS
558,Ketil-Solvik Olsen (FrP),KETS
559,Ketil-Solvik Olsen (FrP),KETS
560,Ketil-Solvik Olsen (FrP),KETS
561,Ketil-Solvik Olsen (FrP),KETS
562,Ketil-Solvik Olsen (FrP),KETS
563,Ketil-Solvik Olsen (FrP),KETS
564,Ketil-Solvik Olsen (FrP),KETS
565,Ketil-Solvik Olsen (FrP),KETS
566,Ketil-Solvik Olsen (FrP),KETS
567,Ketil-Solvik Olsen (FrP),KETS
568,Ketil-Solvik Olsen (FrP),KETS
569,Ketil-Solvik Olsen (FrP),KETS
570,Ketil-Solvik Olsen (FrP),KETS
571,Ketil-Solvik Olsen (FrP),KETS
572,Ketil-Solvik Olsen (FrP),KETS
573,Ketil-Solvik Olsen (FrP),KETS
574,Ketil-Solvik Olsen (FrP),KETS
575,Ketil-Solvik Olsen (FrP),KETS
576,Ketil-Solvik Olsen (FrP),KETS
577,Ketil-Solvik Olsen (FrP),KETS
578,Ketil-Solvik Olsen (FrP),KETS
579,Ketil-Solvik Olsen (FrP),KETS
580,Ketil-Solvik Olsen (FrP),KETS
581,Ketil-Solvik Olsen (FrP),KETS
582,Ketil-Solvik Olsen (FrP),KETS
583,Ketil-Solvik Olsen (FrP),KETS
584,Ketil-Solvik Olsen (FrP),KETS
585,Ketil-Solvik Olsen (FrP),KETS
586,Annelise Høegh (H),ANH
587,Annelise Høegh (H),ANH
588,Annelise Høegh (H),ANH
589,Annelise Høegh (H),ANH
590,Annelise Høegh (H),ANH
591,Annelise Høegh (H),ANH
592,Annelise Høegh (H),ANH
593,Annelise Høegh (H),ANH
594,Annelise Høegh (H),ANH
595,Kjetil Bjørklund (SV),KJEB
596,Kjetil Bjørklund (SV),KJEB
597,Kjetil Bjørklund (SV),KJEB
598,Kjetil Bjørklund (SV),KJEB
599,Første visepresident Øyvind Korsberg,OYK
600,Første visepresident Øyvind Korsberg,OYK
601,Første visepresident Øyvind Korsberg,OYK
602,Første visepresident Øyvind Korsberg,OYK
603,Første visepresident Øyvind Korsberg,OYK
604,Første visepresident Øyvind Korsberg,OYK
605,Første visepresident Øyvind Korsberg,OYK
606,Første visepresident Øyvind Korsberg,OYK
607,Første visepresident Øyvind Korsberg,OYK
608,Første visepresident Øyvind Korsberg,OYK
609,Første visepresident Øyvind Korsberg,OYK
610,Første visepresident Øyvind Korsberg,OYK
611,Første visepresident Øyvind Korsberg,OYK
612,Første visepresident Øyvind Korsberg,OYK
613,Første visepresident Øyvind Korsberg,OYK
614,Første visepresident Øyvind Korsberg,OYK
615,Første visepresident Øyvind Korsberg,OYK
616,Første visepresident Øyvind Korsberg,OYK
617,Første visepresident Øyvind Korsberg,OYK
618,Første visepresident Øyvind Korsberg,OYK
619,Første visepresident Øyvind Korsberg,OYK
620,Første visepresident Øyvind Korsberg,OYK
621,Første visepresident Øyvind Korsberg,OYK
622,Første visepresident Øyvind Korsberg,OYK
623,Første visepresident Øyvind Korsberg,OYK
624,Mani Hussaini (A),MHU
625,Mani Hussaini (A),MHU
626,Mani Hussaini (A),MHU
627,Mani Hussaini (A),MHU
628,Linda Hofstad Helleland (H),LCH
629,Linda Hofstad Helleland (H),LCH
630,Linda Hofstad Helleland (H),LCH
631,Linda Hofstad Helleland (H),LCH
632,Linda Hofstad Helleland (H),LCH
633,Linda Hofstad Helleland (H),LCH
634,Linda Hofstad Helleland (H),LCH
635,Linda Hofstad Helleland (H),LCH
636,Linda Hofstad Helleland (H),LCH
637,Linda Hofstad Helleland (H),LCH
638,Linda Hofstad Helleland (H),LCH
639,Linda Hofstad Helleland (H),LCH
640,Linda Hofstad Helleland (H),LCH
641,Linda Hofstad Helleland (H),LCH
642,Linda Hofstad Helleland (H),LCH
643,Linda Hofstad Helleland (H),LCH
644,Linda Hofstad Helleland (H),LCH
645,Linda Hofstad Helleland (H),LCH
646,Linda Hofstad Helleland (H),LCH
647,Linda Hofstad Helleland (H),LCH
648,Linda Hofstad Helleland (H),LCH
649,Linda Hofstad Helleland (H),LCH
650,Linda Hofstad Helleland (H),LCH
651,Linda Hofstad Helleland (H),LCH
652,Linda Hofstad Helleland (H),LCH
653,Linda Hofstad Helleland (H),LCH
654,Linda Hofstad Helleland (H),LCH
655,Linda Hofstad Helleland (H),LCH
656,Linda Hofstad Helleland (H),LCH
657,Linda Hofstad Helleland (H),LCH
658,Linda Hofstad Helleland (H),LCH
659,Linda Hofstad Helleland (H),LCH
660,Linda Hofstad Helleland (H),LCH
661,Linda Hofstad Helleland (H),LCH
662,Linda Hofstad Helleland (H),LCH
663,Linda Hofstad Helleland (H),LCH
664,Silja Ekeland Bjørkly (H),SIE
665,Silja Ekeland Bjørkly (H),SIE
666,Silja Ekeland Bjørkly (H),SIE
667,Silja Ekeland Bjørkly (H),SIE
668,Lene Vågslid (A),LVA
